Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2012-06-15,1.3624670818592535,0.9533836060552614,1.1855908968927327,0.8903544929925804,1.241118710213329,1.1027416377279151,1.0587610619469026,0.8965599507842607,1.0365418494789655
2012-06-18,1.390113652201373,0.9521917639467153,1.1829349208852948,0.8994229183841714,1.2656170798574407,1.0982552739143405,1.127079646017699,0.9066292273645368,1.0380393894249325
2012-06-19,1.3939819168461975,0.9656998552324231,1.1776228360682992,0.9183841714756801,1.273404239833057,1.1017999983085018,1.1359292035398232,0.9235912338795655,1.0482284677730607
2012-06-20,1.390018716391436,0.9668918032871989,1.1756307710613954,0.9266281945589447,1.2676633483410642,1.1009692367604114,1.1957521769911503,0.9172067037107654,1.0464607803936705
2012-06-21,1.3708678461963466,0.9451728394868801,1.1630145364205,0.9043693322341303,1.2537373715464197,1.071116011003334,1.1394689911504425,0.8976717003431457,1.0231648089540717
2012-06-22,1.381380703893797,0.9529863209379864,1.1676625774348415,0.9060181368507831,1.2627750402968525,1.072832975804492,1.1961062300884957,0.9076297649829713,1.0305056117329217
2012-06-25,1.3544935369727222,0.9409349903076417,1.1603585604130624,0.8647980214344599,1.2508953319858316,1.068180547191683,1.1720354336283187,0.8905088683256779,1.0140640455422616
2012-06-26,1.3574836578343972,0.9393457571355912,1.161354543115719,0.8722176422093981,1.2823850962126737,1.0631403700392072,1.1189380884955753,0.896829957217247,1.0189038903898109
2012-06-27,1.3633451093605713,0.9517944788294403,1.168326621237496,0.8763396537510305,1.2824419028994107,1.0689559501142738,1.1313273982300884,0.9041674424523961,1.0280586460825936
2012-06-28,1.3504117124376875,0.947953914767477,1.174966727258741,0.8895300906842538,1.257943538939378,1.0600941058970794,1.111858407079646,0.8962422661494597,1.0258896480123505
2012-06-29,1.3858896315975613,0.983975646034283,1.1839309035879513,0.920032976092333,1.2979595014250924,1.0832456314055006,1.1076106548672566,0.921272480384544,1.0514550629100734
2012-07-02,1.406108384302152,0.9691431341771122,1.2018592230458427,0.910964550700742,1.3034730638567127,1.0846302893719697,1.0761061946902655,0.9219077508160922,1.054040918564261
2012-07-03,1.4224589886437502,0.9835782682140572,1.1952190838240677,0.9175597691673537,1.3046666749995268,1.0851841027108706,1.0853097345132743,0.9335969767212057,1.060609818602856
2012-07-05,1.4474477549881997,0.9858296918069213,1.1875829618996363,0.9060181368507831,1.290626993886142,1.0816393783167093,1.1054867256637169,0.9464456271986943,1.0556387155538403
2012-07-06,1.4378129414037577,0.9758972327930809,1.176626753764052,0.8928276999175597,1.2792020232729733,1.0601495476020568,1.0969911504424779,0.9306588115197818,1.0456812458510227
2012-07-09,1.4568214826365473,0.9803999078161858,1.179946873175735,0.8656224237427864,1.2792020232729733,1.0505122949236394,1.1146902654867257,0.9307064865332721,1.0439675499807024
2012-07-10,1.4433423584646614,0.9696728785677955,1.176626753764052,0.8549051937345423,1.2476553670982071,1.0316255436451032,1.1069026548672567,0.9238612403125516,1.0354843465843304
2012-07-11,1.4343720291030169,0.9471592518299762,1.1706506251444018,0.841714756801319,1.2412323292708822,1.0260315531537265,1.1153982300884957,0.9071691445807801,1.0354688930914706
2012-07-12,1.4212487771719493,0.9496755012667063,1.1577024516035044,0.8037922506183017,1.2241232852206163,1.0140680861689046,1.1575221592920355,0.9060415362967499,1.030304909301428
2012-07-13,1.4356534715027285,0.9735134426297591,1.1736386728539618,0.807914262159934,1.2413460335896223,1.0302408856786338,1.2123893805309736,0.9156343369380134,1.0473022223079893
2012-07-16,1.4402573184047396,0.9663620588965154,1.1759627099613974,0.8046166529266281,1.2278179025449063,1.0234837437250002,1.272920318584071,0.9130932520234963,1.044878436896951
2012-07-17,1.4403284164391281,0.9682161179124322,1.1892429884049474,0.8285243198680956,1.23304724396823,1.0171697089365321,1.1805309026548672,0.9159678802979601,1.0526206437668852
2012-07-18,1.438714806680624,0.978545848800269,1.2015271513437202,0.8367683429513603,1.2361166921662983,1.0426474487513577,1.1380531681415929,0.9223683680299591,1.0596526661520649
2012-07-19,1.457841971993687,0.991391855611393,1.1779548081688311,0.8507831821929102,1.285568163468295,1.0819163265258989,1.1423008849557523,0.9419032757478497,1.062531848707063
2012-07-20,1.4340635500145602,0.978545848800269,1.171646740649179,0.806265457543281,1.2976183827847934,1.0659096859721457,1.1253097699115044,0.9701099441670532,1.0518410142802006
2012-07-23,1.4329481414591745,0.9655675019052443,1.174634788358739,0.8054410552349546,1.2846586937566697,1.0569371300425845,1.0853097345132743,0.9775586445309769,1.0424701042068698
2012-07-24,1.4260423628003123,0.9539133504459449,1.1497343907790707,0.7749381698268755,1.2677769673986174,1.0542231671965134,1.056283185840708,0.964948279847859,1.0330452018525664
2012-07-25,1.3644605345276475,0.9803999078161858,1.1729747950539577,0.7584501236603461,1.2337293903035624,1.0583217880090536,1.024778796460177,0.9656152709180227,1.032720968737939
2012-07-26,1.364246974637438,0.9920540592754852,1.2051792096554048,0.7600989282769992,1.2505542190296115,1.0742176337709615,0.9957521769911505,0.9741440002022161,1.0498031802392898
2012-07-27,1.3886423547934779,1.0,1.233067654944633,0.7782357790601813,1.3489456968261233,1.0877319066009652,1.0446017699115044,1.0084493304437634,1.0698340185256658
2012-07-30,1.4120649045317855,0.991391855611393,1.2426958418759682,0.7815333882934872,1.3419542169822063,1.0893380766102785,0.9681415929203541,1.0042246636277197,1.0693169038981087
2012-07-31,1.4493936816107096,0.9788107805903647,1.2589640352269578,0.784830997526793,1.326095676022678,1.08546105092006,0.9706194690265487,1.0052887381731141,1.0647008460054033
2012-08-01,1.4400199373506712,0.9637133501863767,1.2496679199977452,0.7765869744435284,1.3192179004975009,1.0810301288114628,0.9292035398230089,1.0048282166089768,1.0616132350443845
2012-08-02,1.4423455739895483,0.9533836060552614,1.2463479333881828,0.7419620774938169,1.3119422905905533,1.0769869497039,0.9238938053097345,0.9985865233695134,1.0536472404477035
2012-08-03,1.4611168670617922,0.96424309457706,1.247675987792962,0.763396537510305,1.3355880767868842,1.0995292201684428,0.9653097345132743,1.0185661895761249,1.0737089849478967
2012-08-06,1.477372552205144,0.9653025701151485,1.2486719704956184,0.7732893652102226,1.330017701984448,1.1008584419685665,1.0007079646017698,1.0209326212729608,1.0762099421072946
2012-08-07,1.4734806989601248,0.9860945176507875,1.2430278139765003,0.8309975267930749,1.3446257455373174,1.1073386301743788,1.0707964601769913,1.017311507438174,1.081705886530297
2012-08-08,1.4709889288067812,0.9879485634234256,1.2426958418759682,0.809563066776587,1.3322344928417067,1.1023538947268807,1.0297345132743363,1.0199955249317572,1.082377438054805
2012-08-09,1.4730534795095631,0.9837107274874659,1.2360557358547233,0.7930750206100576,1.3304155477343764,1.0989753237500637,1.041061946902655,1.020186135712638,1.0828252018525666
2012-08-10,1.4753553946547235,0.9827836979795074,1.2446879400834017,0.79719703215169,1.3229694154537937,1.1037939057802175,1.0598230442477876,1.0196302609331953,1.0851949015824007
2012-08-13,1.4950521249923379,0.9825188721356412,1.2413677874711893,0.8194558944765045,1.3212073622943872,1.1022430999350357,1.1033628318584072,1.048233913989576,1.0838363450405248
2012-08-14,1.4990627185994618,0.9774863732621805,1.2367197464568478,0.8211046990931575,1.3254704216352695,1.0982552739143405,1.0414159292035399,1.0619719826064538,1.0836974558085681
2012-08-15,1.4970217398851833,0.9676863735217487,1.231739600539854,0.841714756801319,1.3495140535815289,1.0988645289582188,1.0407079646017698,1.0601931463276757,1.0849324808954073
2012-08-16,1.5100975986638885,0.9752350291289889,1.2363878075568457,0.8549051937345423,1.3729893287723829,1.1123788017882226,1.0725663362831859,1.0686583354965846,1.0926360555769972
2012-08-17,1.5380289432124385,0.9788107805903647,1.2340636376472895,0.8672712283594393,1.37082935028594,1.114483509590415,1.0623008849557523,1.0754399491406157,1.094681616364338
2012-08-20,1.5784665815151424,0.977751291808998,1.2247675224180772,0.8738664468260511,1.3661684508792087,1.110495689108352,1.0446017699115044,1.0728988642260984,1.094658436896951
2012-08-21,1.5568950392010974,0.9703349895289369,1.21480739658674,0.8639736191261336,1.3610527285134377,1.100249186924688,1.0304425132743362,1.0633219223099803,1.0908298294094945
2012-08-22,1.5872944490209653,0.9641107280066024,1.2138114138840832,0.8656224237427864,1.3817996684624436,1.0924951355442514,1.0601770265486725,1.0755034860675758,1.0910767966036279
2012-08-23,1.5724863564034828,0.9317971015283512,1.2138114138840832,0.8483099752679306,1.3709998669754964,1.0839102395362463,1.087787610619469,1.0748999330863187,1.0822693600926283
2012-08-24,1.5738864228834673,0.9414646287520957,1.2267596206255107,0.8499587798845837,1.39680563165827,1.095375246269035,1.0442477876106195,1.0778063808374516,1.089255117715168
2012-08-27,1.60345521496607,0.9453051928140593,1.2241035118159524,0.8326463314097279,1.386460567869175,1.0838548809107469,1.0024778761061948,1.0628613050961133,1.088722455422617
2012-08-28,1.6013669759929514,0.9471592518299762,1.216467389891521,0.827699917559769,1.3989087181967887,1.0793131640103046,1.015575256637168,1.0756146980080263,1.0878425696642222
2012-08-29,1.5982107050051189,0.94609985575156,1.2224435185111715,0.8367683429513603,1.404649604004702,1.0804763154725618,1.0056637168141593,1.092703778376975,1.0887610883828638
